Broad_Nationality_encoded,Stay_Category_encoded,Spend_Category_encoded,accom_type,London_or_out,Flow,Age,DayOfWeek,TripStartDay,Broad_Purpose_encoded,Business or Work,Education and Other,Holiday,VFF
EU,1-3 days,0-250 GBP,0,0,1.0,4,2,7,VFF,0.028961161251332697,0.0,0.17104448485280574,0.7999943538958616
EU,4-13 days,500-1000 GBP,1,1,1.0,6,3,4,Holiday,0.025,0.0,0.9,0.075
EU,1-3 days,250-500 GBP,1,1,1.0,5,6,4,Business or Work,0.21601190476190474,0.0,0.654186507936508,0.1298015873015873
EU,,250-500 GBP,1,0,5.0,4,5,5,Business or Work,0.9166666666666667,0.0,0.08333333333333333,0.0
EU,1-3 days,0-250 GBP,0,0,1.0,2,4,3,VFF,0.0,0.0,0.0,1.0
EU,4-13 days,1000-5000 GBP,1,1,1.0,5,4,7,Business or Work,0.16666666666666666,0.0,0.08333333333333333,0.75
UK,14-27 days,0-250 GBP,0,0,1.0,8,2,3,VFF,0.0,0.0,0.0,1.0
Non-EU Europe,1-3 days,250-500 GBP,1,0,1.0,6,1,7,Holiday,0.0,0.0,0.5783333333333334,0.4216666666666667
Asia,4-13 days,,1,0,1.0,4,3,1,Holiday,0.2,0.15,0.6166666666666666,0.03333333333333333
Non-EU Europe,1-3 days,250-500 GBP,0,0,1.0,6,3,1,VFF,0.0,0.0,0.74,0.26
North America,4-13 days,1000-5000 GBP,1,0,1.0,7,5,4,Holiday,0.11666666666666667,0.05,0.8208333333333332,0.0125
Asia,4-13 days,500-1000 GBP,2,1,1.0,4,3,7,Holiday,0.0,0.0,0.5,0.5
EU,1-3 days,0-250 GBP,0,1,1.0,4,2,7,VFF,0.0,0.0,0.220279859029859,0.779720140970141
Asia,14-27 days,1000-5000 GBP,2,1,1.0,6,2,3,Holiday,0.1,0.1,0.55,0.25
North America,4-13 days,1000-5000 GBP,1,1,1.0,5,1,1,Holiday,0.55,0.0,0.45,0.0
Non-EU Europe,1-3 days,500-1000 GBP,1,1,1.0,6,1,6,Holiday,0.0,0.0,1.0,0.0
EU,,0-250 GBP,1,0,1.0,6,1,1,Holiday,0.0,0.0,0.7123412698412699,0.28765873015873017
EU,4-13 days,500-1000 GBP,1,0,1.0,5,2,6,VFF,0.3872619047619048,0.0,0.4439285714285715,0.1688095238095238
Africa,1-3 days,1000-5000 GBP,1,0,1.0,5,7,5,Business or Work,0.7333333333333333,0.0,0.16666666666666669,0.1
EU,1-3 days,250-500 GBP,1,1,1.0,6,7,5,Holiday,0.5074206349206348,0.0,0.4925793650793652,0.0
EU,1-3 days,0-250 GBP,0,1,1.0,4,1,7,Holiday,0.0,0.0,0.36411946434198755,0.6358805356580124
Asia,14-27 days,1000-5000 GBP,0,1,1.0,6,6,7,Education and Other,0.0,0.0,0.125,0.875
EU,1-3 days,250-500 GBP,1,0,1.0,2,2,7,Holiday,0.0,0.0,0.8776172438672439,0.12238275613275613
EU,1-3 days,0-250 GBP,1,0,1.0,6,2,1,Holiday,0.0,0.0,0.89,0.11000000000000001
"Australia, NZ and Oceania",4-13 days,0-250 GBP,0,0,1.0,7,2,5,VFF,0.0,0.0,0.0,1.0
EU,1-3 days,250-500 GBP,1,0,1.0,7,1,7,Holiday,0.16968309468309467,0.0,0.6076619214119214,0.2226549839049839
North America,1-3 days,500-1000 GBP,1,1,1.0,5,5,3,Business or Work,0.20678571428571427,0.0,0.7932142857142856,0.0
EU,,250-500 GBP,1,0,1.0,6,3,3,Business or Work,1.0,0.0,0.0,0.0
"Australia, NZ and Oceania",4-13 days,1000-5000 GBP,1,1,1.0,6,5,7,Holiday,0.5375,0.0,0.425,0.0375
Asia,4-13 days,1000-5000 GBP,0,1,1.0,2,4,7,Holiday,0.0,0.05,0.95,0.0
Asia,14-27 days,500-1000 GBP,1,0,1.0,3,7,1,Holiday,0.0,0.15,0.6,0.25
Asia,,250-500 GBP,1,0,1.0,4,4,4,Business or Work,0.75,0.0,0.25,0.0
Africa,4-13 days,500-1000 GBP,0,0,1.0,5,6,7,Holiday,0.0,0.0,0.15,0.85
UK,1-3 days,250-500 GBP,0,0,1.0,6,2,1,VFF,0.05,0.0,0.11666666666666667,0.8333333333333333
EU,1-3 days,250-500 GBP,0,0,5.0,6,6,5,Business or Work,0.95,0.0,0.0,0.05
South America,4-13 days,250-500 GBP,2,1,1.0,4,2,5,Holiday,0.13333333333333333,0.0,0.7750000000000001,0.09166666666666666
EU,14-27 days,1000-5000 GBP,1,0,1.0,6,5,6,Business or Work,0.15,0.0,0.7,0.15
EU,1-3 days,0-250 GBP,0,0,5.0,6,2,7,Holiday,0.7085062160062161,0.0,0.15807692307692306,0.13341686091686092
"Australia, NZ and Oceania",1-3 days,1000-5000 GBP,1,1,1.0,8,7,5,Holiday,0.25,0.0,0.35,0.4
North America,1-3 days,500-1000 GBP,1,1,1.0,4,5,3,Business or Work,0.7425,0.0,0.25749999999999995,0.0
EU,4-13 days,0-250 GBP,0,0,1.0,7,4,7,VFF,0.0,0.0,0.0,1.0
Africa,14-27 days,500-1000 GBP,0,0,1.0,7,5,4,VFF,0.0,0.0,0.15,0.85
"Australia, NZ and Oceania",4-13 days,500-1000 GBP,0,1,1.0,4,7,2,VFF,0.0,0.15,0.3,0.55
EU,,250-500 GBP,1,1,5.0,6,3,3,Business or Work,0.8,0.0,0.15,0.05
EU,1-3 days,0-250 GBP,1,0,1.0,2,4,3,Holiday,0.12083333333333332,0.0,0.8125,0.06666666666666667
UK,1-3 days,500-1000 GBP,1,1,1.0,5,3,1,Business or Work,0.745,0.0,0.205,0.05
EU,1-3 days,250-500 GBP,1,0,1.0,2,1,7,VFF,0.0,0.0,0.8197799422799423,0.18022005772005772
EU,1-3 days,0-250 GBP,1,1,1.0,6,1,7,Holiday,0.040608974358974356,0.0,0.9493910256410256,0.01
Asia,4-13 days,more than 5000 GBP,1,1,1.0,5,7,4,Holiday,0.5783333333333334,0.0,0.4216666666666667,0.0
Asia,1-3 days,0-250 GBP,0,1,5.0,7,3,2,VFF,0.5666666666666667,0.0,0.2,0.2333333333333333
EU,1-3 days,500-1000 GBP,1,1,1.0,5,2,7,Holiday,0.09807234432234432,0.0,0.8174862637362637,0.08444139194139193
EU,4-13 days,250-500 GBP,0,0,5.0,5,1,2,Holiday,0.0,0.0,0.525,0.475
Asia,1-3 months,500-1000 GBP,1,0,1.0,4,7,1,Business or Work,0.225,0.0,0.525,0.25
EU,1-3 days,250-500 GBP,0,0,1.0,8,1,6,VFF,0.0,0.0,0.63125,0.36875
Asia,4-13 days,500-1000 GBP,1,1,1.0,6,2,2,Holiday,0.0,0.0,0.95,0.05
EU,14-27 days,500-1000 GBP,0,0,1.0,2,7,7,VFF,0.0,0.42000000000000004,0.0,0.58
North America,1-3 days,250-500 GBP,1,1,1.0,8,2,7,Holiday,0.0,0.0,0.825,0.175
EU,1-3 days,0-250 GBP,1,1,1.0,4,1,7,Holiday,0.0,0.0,0.8645220057720058,0.1354779942279942
Non-EU Europe,1-3 days,0-250 GBP,0,0,1.0,8,6,5,VFF,0.1,0.0,0.05,0.85
"Australia, NZ and Oceania",1-3 months,1000-5000 GBP,1,0,1.0,8,1,7,VFF,0.0,0.0,0.5458333333333334,0.4541666666666667
Asia,4-13 days,1000-5000 GBP,1,0,1.0,4,6,1,Business or Work,0.08333333333333333,0.0,0.9166666666666667,0.0
EU,1-3 days,0-250 GBP,1,1,1.0,6,7,5,Business or Work,0.29583333333333334,0.0,0.7041666666666667,0.0
EU,,250-500 GBP,2,1,1.0,6,1,1,Holiday,0.15,0.0,0.35,0.5
EU,1-3 days,0-250 GBP,2,0,1.0,4,1,6,Holiday,0.15,0.0,0.85,0.0
EU,4-13 days,250-500 GBP,0,0,1.0,4,1,5,Holiday,0.0,0.0,0.4933333333333333,0.5066666666666667
UK,4-13 days,1000-5000 GBP,0,0,1.0,6,5,1,VFF,0.0,0.0,0.016666666666666666,0.9833333333333332
North America,4-13 days,1000-5000 GBP,0,0,1.0,8,1,1,VFF,0.19166666666666665,0.0,0.4833333333333333,0.325
EU,1-3 days,0-250 GBP,0,0,1.0,5,1,7,VFF,0.0,0.0,0.09039599053337445,0.9096040094666256
EU,,0-250 GBP,1,0,1.0,6,6,6,Business or Work,0.6657563882196236,0.0626698709786945,0.27157374080168195,0.0
North America,4-13 days,0-250 GBP,1,0,1.0,6,4,3,Business or Work,0.3333333333333333,0.0,0.3166666666666667,0.35
North America,4-13 days,1000-5000 GBP,2,0,1.0,3,7,1,Holiday,0.05,0.1,0.8,0.05
EU,,,0,0,5.0,6,4,4,Business or Work,0.7654960317460318,0.0,0.0,0.23450396825396824
North America,4-13 days,1000-5000 GBP,1,1,1.0,6,7,2,Business or Work,1.0,0.0,0.0,0.0
Africa,4-13 days,250-500 GBP,0,0,1.0,2,1,2,VFF,0.0,0.1,0.15,0.75
North America,4-13 days,500-1000 GBP,0,0,1.0,5,6,6,Holiday,0.0,0.0,0.05,0.95
EU,4-13 days,250-500 GBP,1,0,5.0,6,3,7,Holiday,0.0,0.0,1.0,0.0
EU,4-13 days,,0,0,5.0,7,4,1,Business or Work,0.6,0.0,0.05,0.35
EU,4-13 days,500-1000 GBP,0,0,1.0,2,7,2,VFF,0.08499999999999999,0.62,0.2,0.095
North America,4-13 days,1000-5000 GBP,1,1,1.0,7,7,4,Business or Work,0.4125,0.0,0.5375,0.05
UK,14-27 days,0-250 GBP,0,0,1.0,8,1,6,VFF,0.0,0.0,0.0,1.0
EU,4-13 days,0-250 GBP,0,0,1.0,5,1,4,VFF,0.0,0.0,0.0,1.0
EU,1-3 days,0-250 GBP,1,0,1.0,5,6,4,Business or Work,0.7416666666666666,0.0,0.21666666666666665,0.04166666666666667
EU,4-13 days,1000-5000 GBP,1,0,1.0,6,5,2,Business or Work,0.84375,0.0,0.15625,0.0
"Australia, NZ and Oceania",,0-250 GBP,2,1,5.0,2,3,3,Education and Other,0.225,0.05,0.625,0.1
UK,1-3 days,0-250 GBP,0,0,1.0,2,5,3,VFF,0.0,0.0,0.05,0.95
Asia,4-13 days,1000-5000 GBP,1,0,1.0,2,3,5,Holiday,0.4383333333333333,0.0,0.5616666666666668,0.0
EU,4-13 days,0-250 GBP,0,0,5.0,5,3,6,Business or Work,0.0,0.0,0.49083333333333334,0.5091666666666665
Asia,4-13 days,250-500 GBP,0,0,1.0,4,1,6,VFF,0.0,0.0,0.4458333333333334,0.5541666666666667
North America,,0-250 GBP,1,0,1.0,2,5,5,Holiday,0.07857142857142857,0.0,0.8714285714285716,0.05
North America,1-3 days,500-1000 GBP,1,1,5.0,7,5,4,Holiday,0.15,0.0,0.85,0.0
Non-EU Europe,4-13 days,1000-5000 GBP,2,0,1.0,6,5,3,Holiday,0.1,0.0,0.75,0.15
UK,14-27 days,0-250 GBP,0,0,1.0,2,1,2,VFF,0.0,0.0,0.05,0.95
North America,4-13 days,1000-5000 GBP,1,0,1.0,4,2,2,VFF,0.325,0.0,0.675,0.0
EU,1-3 days,500-1000 GBP,1,0,1.0,4,1,7,Holiday,0.0,0.0,1.0,0.0
EU,14-27 days,500-1000 GBP,0,0,1.0,6,1,2,VFF,0.0,0.1125,0.2,0.6875
South America,14-27 days,250-500 GBP,1,0,1.0,2,3,3,Education and Other,0.1,0.0,0.65,0.25
Asia,4-13 days,1000-5000 GBP,1,1,1.0,4,6,3,Holiday,0.6907142857142856,0.0,0.3092857142857143,0.0
North America,4-13 days,0-250 GBP,0,0,1.0,4,2,2,Holiday,0.0,0.0,0.2,0.8
EU,1-3 days,1000-5000 GBP,0,1,1.0,6,6,5,VFF,0.0,0.0,0.85,0.15
North America,1-3 days,1000-5000 GBP,1,1,1.0,5,6,4,Business or Work,0.8836056998556996,0.0,0.11639430014430015,0.0
"Australia, NZ and Oceania",14-27 days,1000-5000 GBP,1,0,1.0,8,7,3,Holiday,0.0,0.0,0.9666666666666668,0.03333333333333333
EU,4-13 days,250-500 GBP,0,1,1.0,4,3,7,VFF,0.0,0.0,0.20833333333333334,0.7916666666666667
EU,,500-1000 GBP,0,0,1.0,6,4,4,VFF,0.19166666666666665,0.0,0.475,0.3333333333333333
"Australia, NZ and Oceania",4-13 days,500-1000 GBP,1,1,1.0,2,6,2,Holiday,0.0125,0.0,0.9875,0.0
North America,4-13 days,500-1000 GBP,0,0,1.0,8,2,5,VFF,0.0,0.0,0.1,0.9
EU,4-13 days,0-250 GBP,0,1,1.0,6,4,5,Holiday,0.0,0.0,0.15,0.85
Asia,4-13 days,500-1000 GBP,1,0,1.0,4,3,4,Holiday,0.1788095238095238,0.0,0.4211904761904762,0.4
North America,4-13 days,500-1000 GBP,1,1,1.0,2,1,3,Holiday,0.0,0.05,0.8,0.15
"Australia, NZ and Oceania",4-13 days,500-1000 GBP,0,0,1.0,7,5,1,Holiday,0.0,0.0,0.1,0.9
EU,1-3 days,0-250 GBP,0,0,1.0,8,4,3,VFF,0.0,0.0,0.0,1.0
EU,1-3 days,250-500 GBP,0,1,5.0,2,3,2,Holiday,0.21666666666666665,0.0,0.2,0.5833333333333333
UK,14-27 days,1000-5000 GBP,1,1,1.0,5,2,4,Business or Work,0.5,0.0,0.095,0.40499999999999997
EU,4-13 days,1000-5000 GBP,0,1,1.0,6,2,5,VFF,0.2,0.1,0.35,0.35
EU,1-3 days,0-250 GBP,0,0,5.0,5,6,5,Business or Work,0.8235714285714286,0.0,0.0,0.17642857142857143
EU,1-3 days,250-500 GBP,0,1,1.0,4,1,6,VFF,0.0,0.0,0.05,0.95
EU,1-3 days,250-500 GBP,1,0,1.0,4,5,3,Business or Work,0.7413455988455989,0.16113275613275616,0.09752164502164502,0.0
Asia,4-13 days,1000-5000 GBP,1,1,1.0,6,1,1,Holiday,0.20476190476190476,0.0,0.7952380952380952,0.0
North America,14-27 days,1000-5000 GBP,2,0,1.0,8,6,2,Holiday,0.05,0.0,0.8,0.15
EU,1-3 days,500-1000 GBP,1,0,1.0,7,4,2,Business or Work,0.8300000000000001,0.0375,0.1325,0.0
Asia,14-27 days,more than 5000 GBP,1,0,1.0,5,7,2,Business or Work,0.55,0.0,0.2,0.25
Asia,1-3 days,0-250 GBP,1,0,5.0,2,2,1,Holiday,0.375,0.05,0.475,0.1
"Australia, NZ and Oceania",4-13 days,500-1000 GBP,0,0,1.0,4,3,6,VFF,0.05833333333333333,0.0,0.4,0.5416666666666666
North America,4-13 days,1000-5000 GBP,1,1,1.0,5,7,3,Holiday,0.9200757575757577,0.0,0.04659090909090909,0.03333333333333333
EU,1-3 days,1000-5000 GBP,1,1,1.0,6,5,3,Business or Work,0.6141666666666666,0.0,0.38583333333333336,0.0
EU,1-3 days,0-250 GBP,0,0,1.0,6,1,7,Business or Work,0.07346227158298099,0.0,0.21386812367647612,0.7126696047405429
North America,4-13 days,0-250 GBP,0,0,1.0,2,4,1,VFF,0.0,0.0,0.1,0.9
EU,4-13 days,0-250 GBP,1,1,1.0,5,4,1,VFF,0.05,0.0,0.95,0.0
Non-EU Europe,1-3 days,250-500 GBP,1,1,1.0,2,6,4,Holiday,0.2,0.0,0.8,0.0
EU,4-13 days,250-500 GBP,2,1,1.0,5,1,5,Holiday,0.05,0.05,0.9,0.0
EU,1-3 days,250-500 GBP,0,0,1.0,4,7,5,VFF,0.0,0.0,0.225,0.775
South America,4-13 days,500-1000 GBP,0,1,1.0,4,3,4,VFF,0.05,0.0,0.2,0.75
UK,4-13 days,0-250 GBP,0,0,5.0,5,3,7,VFF,0.0,0.0,0.25,0.75
EU,4-13 days,250-500 GBP,0,0,5.0,3,5,1,Holiday,0.0,0.0,1.0,0.0
North America,4-13 days,1000-5000 GBP,1,1,1.0,5,3,3,Holiday,0.27,0.0,0.4416666666666667,0.28833333333333333
EU,1-3 days,250-500 GBP,1,1,1.0,5,3,2,Holiday,0.95,0.0,0.05,0.0
Non-EU Europe,1-3 days,500-1000 GBP,1,1,1.0,2,4,3,Holiday,0.55,0.0,0.45,0.0
EU,4-13 days,1000-5000 GBP,1,0,1.0,5,2,5,Holiday,0.02142857142857143,0.0,0.9785714285714284,0.0
EU,1-3 days,500-1000 GBP,1,0,5.0,6,7,6,Holiday,0.15,0.0,0.65,0.2
EU,,250-500 GBP,1,0,1.0,4,4,4,Holiday,0.5663510101010101,0.0,0.43364898989899,0.0
Africa,14-27 days,500-1000 GBP,0,0,1.0,2,3,4,Education and Other,0.0,0.1,0.4,0.5
EU,14-27 days,1000-5000 GBP,2,0,5.0,6,6,6,Holiday,0.0,0.0,0.95,0.05
South America,1-3 months,1000-5000 GBP,2,0,1.0,4,5,7,Education and Other,0.3,0.05,0.45,0.2
EU,1-3 days,1000-5000 GBP,1,1,1.0,7,4,2,Business or Work,0.845,0.0,0.06666666666666667,0.08833333333333333
EU,1-3 days,250-500 GBP,0,0,1.0,7,1,6,VFF,0.0,0.0,0.16458333333333336,0.8354166666666665
Non-EU Europe,4-13 days,0-250 GBP,1,0,5.0,6,7,1,Holiday,0.31666666666666665,0.0,0.6333333333333333,0.05
EU,4-13 days,250-500 GBP,1,0,1.0,7,1,5,Business or Work,0.42666666666666664,0.0,0.5483333333333333,0.025
EU,1-3 days,250-500 GBP,1,0,1.0,6,4,3,Business or Work,0.8868039585636842,0.0,0.06575470280418794,0.04744133863212811
UK,1-3 months,1000-5000 GBP,0,0,1.0,4,5,1,VFF,0.05,0.0,0.05,0.9
Asia,4-13 days,1000-5000 GBP,1,1,1.0,6,2,5,Holiday,0.0375,0.0,0.9625,0.0
EU,4-13 days,500-1000 GBP,1,0,1.0,4,6,2,Business or Work,0.85,0.0,0.1,0.05
"Australia, NZ and Oceania",1-3 days,0-250 GBP,0,0,1.0,6,2,1,Business or Work,0.0,0.0,0.7,0.3
EU,4-13 days,250-500 GBP,2,0,1.0,6,7,1,VFF,0.05,0.0,0.85,0.1
EU,,0-250 GBP,1,0,1.0,7,1,1,VFF,0.0,0.0,0.7024999999999999,0.2975
Asia,4-13 days,500-1000 GBP,1,0,1.0,5,2,5,Holiday,0.8,0.0,0.2,0.0
EU,1-3 days,500-1000 GBP,1,1,1.0,4,7,5,Holiday,1.0,0.0,0.0,0.0
Asia,4-13 days,1000-5000 GBP,1,0,1.0,5,2,4,Holiday,0.4133333333333333,0.0,0.5866666666666667,0.0
North America,4-13 days,1000-5000 GBP,1,0,1.0,7,4,4,Holiday,0.225,0.0,0.7625,0.0125
Asia,1-3 days,1000-5000 GBP,1,0,1.0,2,1,6,Holiday,0.1,0.15,0.7,0.05
EU,,0-250 GBP,1,0,1.0,4,4,4,Business or Work,0.8061883133206663,0.0,0.1938116866793337,0.0
UK,1-3 days,0-250 GBP,0,0,1.0,7,2,7,VFF,0.0,0.0,0.10394952269952269,0.8960504773004772
EU,4-13 days,0-250 GBP,1,0,5.0,5,4,3,Business or Work,0.4916666666666666,0.0,0.5083333333333333,0.0
EU,1-3 days,0-250 GBP,1,1,5.0,2,2,7,Holiday,0.0,0.0,0.8416666666666668,0.15833333333333333
North America,1-3 days,1000-5000 GBP,1,1,1.0,5,7,5,Business or Work,1.0,0.0,0.0,0.0
"Australia, NZ and Oceania",1-3 days,250-500 GBP,1,0,1.0,5,5,4,Holiday,0.9123968188674072,0.0,0.037603181132592894,0.05
Africa,1-3 months,500-1000 GBP,0,0,1.0,5,6,5,Business or Work,0.0,0.05,0.0,0.95
EU,4-13 days,0-250 GBP,0,0,5.0,6,6,7,Holiday,0.32083333333333336,0.05,0.2625,0.36666666666666664
North America,1-3 days,500-1000 GBP,1,1,1.0,6,4,2,Holiday,0.629186507936508,0.27305555555555555,0.0977579365079365,0.0
Africa,14-27 days,1000-5000 GBP,0,1,1.0,8,2,3,Holiday,0.1,0.1,0.25,0.55
Non-EU Europe,1-3 days,250-500 GBP,0,0,1.0,2,1,6,VFF,0.0,0.05,0.0,0.95
Asia,4-13 days,500-1000 GBP,1,1,1.0,5,3,7,Holiday,0.0,0.0,0.2,0.8
EU,,0-250 GBP,0,1,1.0,2,4,4,VFF,0.0,0.0,0.65,0.35
North America,4-13 days,250-500 GBP,1,0,5.0,7,1,5,Holiday,0.255,0.0,0.445,0.3
EU,1-3 days,500-1000 GBP,1,1,1.0,5,7,6,Business or Work,1.0,0.0,0.0,0.0
South America,4-13 days,500-1000 GBP,1,1,1.0,2,1,6,Holiday,0.05,0.2357142857142857,0.7142857142857142,0.0
EU,1-3 days,0-250 GBP,0,0,1.0,2,4,3,Holiday,0.0,0.0,0.0,1.0
UK,4-13 days,250-500 GBP,0,0,1.0,6,1,4,VFF,0.0,0.0,0.05,0.95
Asia,1-3 days,0-250 GBP,0,0,5.0,5,3,1,Business or Work,0.5071428571428571,0.0,0.1,0.3928571428571429
South America,1-3 days,0-250 GBP,0,0,1.0,4,6,4,VFF,0.0,0.0,0.2,0.8
UK,4-13 days,500-1000 GBP,0,0,1.0,7,1,3,Business or Work,0.05,0.0,0.0,0.95
"Australia, NZ and Oceania",4-13 days,0-250 GBP,0,0,1.0,5,1,4,Holiday,0.0,0.0,0.1,0.9
North America,4-13 days,1000-5000 GBP,1,0,1.0,5,2,6,Holiday,0.31666666666666665,0.0,0.6666666666666666,0.016666666666666666
South America,4-13 days,250-500 GBP,1,0,1.0,2,7,2,Education and Other,0.1,0.0,0.9,0.0
North America,1-3 days,500-1000 GBP,1,1,5.0,4,5,4,Holiday,0.1,0.0,0.9,0.0
Africa,4-13 days,0-250 GBP,0,0,1.0,2,4,1,VFF,0.05,0.0,0.017788461538461538,0.9322115384615385
South America,1-3 days,0-250 GBP,0,0,1.0,4,2,7,VFF,0.0032258064516129032,0.0,0.36801075268817207,0.6287634408602151
Africa,1-3 days,500-1000 GBP,0,0,1.0,6,1,6,Business or Work,0.0,0.0,0.4333333333333334,0.5666666666666667
Africa,14-27 days,1000-5000 GBP,0,0,1.0,8,2,7,VFF,0.0,0.0,0.2,0.8
UK,4-13 days,1000-5000 GBP,1,0,1.0,6,7,6,VFF,0.55,0.0,0.2875,0.1625
EU,1-3 days,0-250 GBP,1,0,1.0,6,5,4,VFF,0.6757638888888888,0.11523719336219336,0.2089989177489177,0.0
North America,4-13 days,1000-5000 GBP,0,0,1.0,5,2,2,VFF,0.0,0.0,0.725,0.275
EU,4-13 days,1000-5000 GBP,1,1,1.0,7,2,2,Holiday,0.2,0.2,0.45,0.15
Asia,1-3 days,500-1000 GBP,1,1,1.0,6,7,5,Holiday,0.15,0.0,0.75,0.1
EU,,0-250 GBP,1,0,1.0,6,4,4,Business or Work,0.8812739076225918,0.0,0.11872609237740817,0.0
EU,1-3 days,250-500 GBP,1,1,1.0,6,4,3,Business or Work,0.28068681318681316,0.0,0.7193131868131868,0.0
Asia,1-3 days,0-250 GBP,0,1,1.0,5,3,1,VFF,0.03333333333333333,0.0,0.45,0.5166666666666667
EU,4-13 days,500-1000 GBP,2,0,1.0,6,4,6,Holiday,0.05833333333333333,0.0,0.8583333333333334,0.08333333333333333
EU,4-13 days,500-1000 GBP,0,0,5.0,6,1,3,Holiday,0.05,0.0,0.4666666666666666,0.4833333333333334
EU,6-12 months,1000-5000 GBP,0,1,5.0,6,7,7,VFF,0.55,0.05,0.1625,0.2375
EU,1-3 days,250-500 GBP,1,1,1.0,5,7,6,Business or Work,0.3025,0.0,0.6975,0.0
EU,4-13 days,250-500 GBP,2,0,1.0,6,4,3,Holiday,0.45,0.1,0.25476190476190474,0.19523809523809524
Asia,4-13 days,250-500 GBP,0,0,1.0,6,4,1,VFF,0.0,0.0,0.22916666666666669,0.7708333333333333
UK,1-3 months,more than 5000 GBP,1,0,1.0,4,2,1,Holiday,0.2,0.1,0.3,0.4
"Australia, NZ and Oceania",1-3 days,500-1000 GBP,1,1,5.0,3,5,3,Holiday,0.15,0.0,0.85,0.0
UK,14-27 days,500-1000 GBP,0,1,1.0,4,2,2,VFF,0.15,0.0,0.0,0.85
"Australia, NZ and Oceania",1-3 days,0-250 GBP,0,0,1.0,8,6,5,VFF,0.0,0.0,0.55,0.45
UK,14-27 days,1000-5000 GBP,2,0,1.0,8,2,1,Holiday,0.15,0.0,0.6416666666666666,0.20833333333333331
EU,4-13 days,500-1000 GBP,0,0,1.0,4,7,2,Education and Other,0.0,0.0,0.0,1.0
South America,4-13 days,1000-5000 GBP,0,0,1.0,4,1,6,VFF,0.0,0.0,0.85,0.15
Asia,1-3 days,,1,1,1.0,4,4,2,Holiday,0.4,0.0,0.5166666666666666,0.08333333333333333
EU,4-13 days,500-1000 GBP,0,0,5.0,7,3,3,Holiday,0.0,0.0,1.0,0.0
UK,14-27 days,0-250 GBP,2,0,1.0,5,6,4,VFF,0.05,0.05,0.45,0.45
UK,1-3 days,250-500 GBP,1,0,1.0,6,4,3,VFF,0.7416666666666667,0.0,0.1625,0.09583333333333333
EU,4-13 days,0-250 GBP,0,0,1.0,7,4,6,VFF,0.0,0.0,0.0,1.0
North America,4-13 days,0-250 GBP,0,1,5.0,4,4,7,VFF,0.03333333333333333,0.0,0.15,0.8166666666666668
EU,4-13 days,250-500 GBP,0,0,1.0,5,2,6,VFF,0.0,0.0,0.25121031746031747,0.7487896825396827
Asia,1-3 days,1000-5000 GBP,1,1,1.0,6,2,7,VFF,0.3125,0.0,0.3125,0.375
Asia,4-13 days,1000-5000 GBP,1,1,1.0,6,7,6,Holiday,0.0,0.016666666666666666,0.9833333333333334,0.0
North America,14-27 days,1000-5000 GBP,2,0,1.0,5,7,1,Holiday,0.6,0.05,0.35,0.0
EU,1-3 days,0-250 GBP,0,0,1.0,5,2,7,VFF,0.0,0.0,0.11182893473915145,0.8881710652608487
EU,4-13 days,250-500 GBP,0,0,5.0,7,1,4,VFF,0.05,0.0,0.025,0.925
North America,1-3 days,0-250 GBP,1,0,5.0,6,4,2,Holiday,0.0,0.0,1.0,0.0
EU,1-3 days,0-250 GBP,0,0,5.0,5,1,7,VFF,0.4224072088042677,0.0,0.2470017808988397,0.33059101029689264
EU,4-13 days,500-1000 GBP,1,0,1.0,7,7,1,Business or Work,0.0,0.0,0.8583333333333334,0.14166666666666666
Non-EU Europe,1-3 days,0-250 GBP,1,0,1.0,2,3,1,Holiday,0.05,0.0,0.925,0.025
EU,1-3 days,0-250 GBP,0,0,5.0,4,2,1,VFF,0.630813492063492,0.1951190476190476,0.17406746031746032,0.0
EU,4-13 days,250-500 GBP,2,0,1.0,4,7,1,Holiday,0.0,0.0,1.0,0.0
Asia,4-13 days,1000-5000 GBP,1,0,1.0,6,2,4,Holiday,0.3619047619047619,0.05,0.5880952380952381,0.0
EU,1-3 days,250-500 GBP,1,0,1.0,8,1,7,Holiday,0.0,0.0,0.6532738095238095,0.3467261904761905
Asia,4-13 days,500-1000 GBP,1,1,1.0,6,6,3,Business or Work,0.25273809523809526,0.0,0.7472619047619047,0.0
EU,,0-250 GBP,1,1,1.0,5,7,7,Business or Work,0.15,0.0,0.85,0.0
EU,4-13 days,0-250 GBP,0,0,1.0,5,1,4,VFF,0.0,0.0,0.0,1.0
EU,4-13 days,500-1000 GBP,1,0,1.0,6,6,3,Business or Work,1.0,0.0,0.0,0.0
EU,1-3 days,500-1000 GBP,1,0,1.0,5,7,5,Business or Work,1.0,0.0,0.0,0.0
North America,4-13 days,1000-5000 GBP,1,1,1.0,6,7,4,Business or Work,0.8125,0.0,0.1875,0.0
South America,1-3 months,1000-5000 GBP,0,0,1.0,8,3,4,Holiday,0.0,0.05,0.45,0.5
UK,14-27 days,500-1000 GBP,0,0,1.0,4,5,6,VFF,0.0,0.0,0.675,0.325
EU,1-3 days,0-250 GBP,0,0,1.0,8,1,6,VFF,0.0,0.0,0.01,0.99
Asia,1-3 days,500-1000 GBP,0,0,1.0,6,4,2,VFF,0.15,0.0,0.05,0.8
EU,1-3 days,250-500 GBP,0,0,5.0,4,1,7,Business or Work,0.0,0.0,0.95,0.05
