Broad_Nationality_encoded,Stay_Category_encoded,Spend_Category_encoded,Flow,Age,London_or_out,accom_type,DayOfWeek,TripStartDay,Broad_Purpose_encoded,Business or Work,Education or Other,Holiday,VFF
Asia,3-6 months,0-250 GBP,1.0,8,0,0,6,6.0,VFF,0.0,0.0,0.1,0.9
Non-EU Europe,1-3 days,500-1000 GBP,1.0,7,0,1,5,3.0,Business or Work,0.9423340961098399,0.0,0.05766590389016017,0.0
Non-EU Europe,14-27 days,1000-5000 GBP,1.0,7,0,1,5,6.0,Business or Work,0.0,0.0,0.9,0.1
EU,1-3 days,250-500 GBP,1.0,7,0,1,5,3.0,Business or Work,0.6208778721278722,0.0,0.2788890276390276,0.10023310023310024
Not disclosed,4-13 days,500-1000 GBP,1.0,2,0,0,5,1.0,VFF,0.0,0.0,0.0,1.0
South America,4-13 days,1000-5000 GBP,1.0,7,0,1,5,2.0,VFF,0.35,0.0,0.65,0.0
North America,1-3 days,1000-5000 GBP,1.0,6,0,0,5,4.0,VFF,0.6166666666666667,0.0,0.05,0.33333333333333337
EU,1-3 days,250-500 GBP,1.0,7,0,1,5,4.0,Business or Work,0.9158333333333332,0.0,0.08416666666666667,0.0
South America,4-13 days,0-250 GBP,1.0,7,0,0,5,2.0,VFF,0.0,0.0,0.0,1.0
"Australia, NZ and Oceania",14-27 days,1000-5000 GBP,1.0,7,0,0,5,6.0,VFF,0.0,0.0,0.3011904761904761,0.6988095238095238
North America,4-13 days,500-1000 GBP,1.0,7,0,1,5,2.0,Business or Work,0.5283333333333333,0.2566666666666667,0.0,0.215
EU,1-3 days,250-500 GBP,1.0,7,0,1,1,7.0,Education and Other,0.03541374565402025,0.0,0.8093148588465781,0.15527139549940167
South America,4-13 days,500-1000 GBP,1.0,7,0,0,1,4.0,VFF,0.0,0.0,0.7634920634920634,0.2365079365079365
EU,4-13 days,0-250 GBP,1.0,6,0,1,1,5.0,VFF,0.29572871572871573,0.0,0.4503751803751803,0.2538961038961039
EU,1-3 days,0-250 GBP,1.0,6,0,0,1,6.0,VFF,0.07326702514571642,0.0,0.11313606510569554,0.813596909748588
EU,1-3 days,0-250 GBP,1.0,2,0,0,1,6.0,VFF,0.0115216995056812,0.034054375241302726,0.19747216398625303,0.7569517612667631
EU,4-13 days,500-1000 GBP,1.0,2,0,0,7,7.0,VFF,0.0,0.02,0.04,0.9400000000000001
Africa,4-13 days,500-1000 GBP,1.0,6,0,2,7,7.0,VFF,0.1,0.1,0.5,0.3
South America,4-13 days,1000-5000 GBP,1.0,6,0,1,7,6.0,Business or Work,0.26666666666666666,0.0,0.7333333333333333,0.0
EU,1-3 days,500-1000 GBP,1.0,2,0,1,7,5.0,Holiday,0.4,0.0,0.46749999999999997,0.1325
EU,1-3 days,500-1000 GBP,1.0,6,0,0,7,5.0,VFF,0.1519047619047619,0.23261904761904764,0.0,0.6154761904761904
EU,1-3 days,0-250 GBP,1.0,5,0,0,7,6.0,VFF,0.1458504783418971,0.0,0.24450921408873355,0.6096403075693695
EU,14-27 days,500-1000 GBP,1.0,7,0,0,2,3.0,VFF,0.01111111111111111,0.0,0.03333333333333333,0.9555555555555555
South America,4-13 days,0-250 GBP,1.0,5,0,2,2,6.0,VFF,0.35,0.1,0.05,0.5
EU,14-27 days,500-1000 GBP,1.0,6,0,0,2,3.0,Holiday,0.0,0.0,0.5066666666666667,0.4933333333333333
EU,1-3 days,0-250 GBP,1.0,8,0,0,2,7.0,VFF,0.0,0.0,0.05900311717488518,0.9409968828251147
South America,4-13 days,0-250 GBP,1.0,4,0,1,2,6.0,VFF,0.1,0.0,0.0,0.9
EU,4-13 days,0-250 GBP,1.0,2,0,0,2,6.0,VFF,0.0,0.01587553171571644,0.19230661695093393,0.7918178513333496
South America,4-13 days,500-1000 GBP,1.0,6,0,0,2,5.0,VFF,0.1,0.08428571428571428,0.3,0.5157142857142858
Non-EU Europe,4-13 days,250-500 GBP,1.0,4,0,0,2,6.0,VFF,0.0,0.0,0.24095238095238097,0.759047619047619
EU,4-13 days,250-500 GBP,1.0,4,0,0,2,6.0,Holiday,0.017953535053668687,0.0,0.38052267656546385,0.6015237883808675
EU,14-27 days,1000-5000 GBP,1.0,8,0,2,2,4.0,Education and Other,0.1,0.1,0.6,0.2
EU,4-13 days,0-250 GBP,1.0,4,0,0,2,5.0,VFF,0.02838182128504709,0.021294993809593363,0.23088400825886918,0.7194391766464904
EU,4-13 days,250-500 GBP,1.0,6,0,0,2,6.0,VFF,0.023229771583430116,0.015931087882307394,0.40747646998372566,0.5533626705505368
EU,1-3 days,500-1000 GBP,1.0,2,0,2,2,7.0,Holiday,0.0,0.0,0.975,0.025
EU,1-3 days,0-250 GBP,1.0,4,0,0,2,7.0,VFF,0.010403855939436785,0.0,0.17820320309773902,0.8113929409628241
EU,4-13 days,500-1000 GBP,1.0,6,0,1,2,6.0,Holiday,0.17981255648551914,0.06581959643356079,0.6230529224438393,0.13131492463708083
EU,6,0-250 GBP,1.0,7,0,1,3,3.0,Business or Work,0.6033333333333333,0.0,0.2966666666666667,0.1
Asia,4-13 days,500-1000 GBP,1.0,2,0,1,3,7.0,Education and Other,0.0,0.0,1.0,0.0
EU,1-3 days,0-250 GBP,1.0,6,0,0,3,2.0,Business or Work,0.21597125097125097,0.0,0.1722183372183372,0.6118104118104118
EU,4-13 days,0-250 GBP,1.0,7,0,0,3,4.0,VFF,0.0,0.0,0.07248361287834973,0.9275163871216503
EU,1-3 days,0-250 GBP,1.0,4,0,1,3,1.0,Business or Work,0.18457983365104108,0.0,0.5715619519799086,0.24385821436905028
EU,4-13 days,500-1000 GBP,1.0,7,0,0,3,7.0,VFF,0.09224598930481284,0.0,0.35235039470333585,0.5554036159918513
EU,4-13 days,500-1000 GBP,1.0,4,0,0,3,6.0,VFF,0.0,0.0,0.9523015873015874,0.0476984126984127
EU,1-3 days,250-500 GBP,1.0,4,0,1,3,2.0,Business or Work,0.7574466840349192,0.0,0.24255331596508065,0.0
South America,4-13 days,500-1000 GBP,1.0,4,0,0,3,4.0,VFF,0.0,0.0,0.7,0.3
EU,4-13 days,250-500 GBP,1.0,4,0,1,3,5.0,VFF,0.03333333333333333,0.0,0.95,0.016666666666666666
EU,4-13 days,250-500 GBP,1.0,4,0,0,3,5.0,VFF,0.0,0.0,0.1456060606060606,0.8543939393939393
EU,6,0-250 GBP,1.0,4,0,1,3,3.0,Holiday,0.15714285714285714,0.0,0.7428571428571429,0.1
EU,4-13 days,250-500 GBP,1.0,2,0,0,3,6.0,VFF,0.0,0.22073179271708687,0.23629488158899922,0.5429733256939139
EU,4-13 days,0-250 GBP,1.0,4,0,0,3,2.0,VFF,0.0,0.0,0.18333333333333332,0.8166666666666668
EU,1-3 days,0-250 GBP,1.0,4,0,0,3,1.0,VFF,0.0,0.0,0.11091977274996143,0.8890802272500385
EU,4-13 days,0-250 GBP,1.0,5,0,0,3,5.0,VFF,0.0,0.0,0.21452958548159784,0.7854704145184022
EU,1-3 days,0-250 GBP,1.0,6,0,0,3,1.0,VFF,0.0,0.0,0.11249697797752718,0.8875030220224728
EU,1-3 days,0-250 GBP,1.0,4,0,1,3,1.0,Holiday,0.18457983365104108,0.0,0.5715619519799086,0.24385821436905028
EU,4-13 days,250-500 GBP,1.0,7,1,1,3,7.0,VFF,0.0,0.0,0.8802272727272727,0.1197727272727273
EU,4-13 days,250-500 GBP,1.0,4,0,0,3,7.0,VFF,0.0,0.0,0.4426763473765716,0.5573236526234284
South America,4-13 days,500-1000 GBP,1.0,5,0,1,6,3.0,Business or Work,0.08,0.0,0.9199999999999999,0.0
South America,1-3 days,0-250 GBP,1.0,4,0,0,6,5.0,VFF,0.0,0.0,0.6733333333333335,0.32666666666666666
EU,1-3 days,0-250 GBP,1.0,4,0,0,6,5.0,VFF,0.12956084120557804,0.0,0.20277665317139001,0.6676625056230321
EU,6,0-250 GBP,1.0,7,0,0,6,6.0,VFF,0.0,0.0,0.2,0.8
EU,6,250-500 GBP,1.0,4,0,1,6,6.0,Holiday,0.6595238095238096,0.0,0.3404761904761905,0.0
EU,4-13 days,250-500 GBP,1.0,5,0,0,6,5.0,VFF,0.0,0.0,0.18333333333333332,0.8166666666666667
EU,4-13 days,0-250 GBP,1.0,2,0,1,6,3.0,Holiday,0.2725,0.255,0.4725,0.0
EU,1-3 days,500-1000 GBP,1.0,4,0,1,6,5.0,Holiday,0.8963401091661961,0.0,0.06799454169019385,0.03566534914361001
EU,4-13 days,0-250 GBP,1.0,4,0,1,6,3.0,Business or Work,0.6962671026238034,0.0,0.2688444500228125,0.03488844735338424
EU,6,0-250 GBP,1.0,5,0,0,6,6.0,Education and Other,0.0,0.1,0.0,0.9
EU,14-27 days,250-500 GBP,1.0,5,0,0,6,7.0,VFF,0.06666666666666667,0.0,0.5199999999999999,0.4133333333333334
EU,4-13 days,250-500 GBP,1.0,5,0,0,6,2.0,VFF,0.38353174603174606,0.0,0.4476190476190475,0.16884920634920636
EU,1-3 days,250-500 GBP,1.0,8,0,1,6,5.0,Holiday,0.45499999999999996,0.0,0.39166666666666666,0.15333333333333332
Africa,14-27 days,500-1000 GBP,1.0,4,0,0,6,7.0,VFF,0.0,0.0,0.4,0.6
North America,6,0-250 GBP,1.0,6,0,0,6,6.0,Holiday,0.0,0.1,0.0,0.9
EU,1-3 days,250-500 GBP,1.0,5,0,1,6,5.0,Holiday,0.9099436441314557,0.0,0.09005635586854435,0.0
EU,1-3 days,250-500 GBP,1.0,5,0,1,6,5.0,Holiday,0.9099436441314557,0.0,0.09005635586854435,0.0
EU,6,0-250 GBP,1.0,6,0,0,6,6.0,VFF,0.0,0.1,0.12,0.78
EU,1-3 days,250-500 GBP,1.0,7,0,0,6,4.0,VFF,0.29481962481962476,0.0,0.2932611832611833,0.4119191919191919
EU,4-13 days,0-250 GBP,1.0,7,0,0,6,5.0,Business or Work,0.005263157894736842,0.0,0.005263157894736842,0.9894736842105264
South America,4-13 days,0-250 GBP,1.0,7,0,0,6,3.0,VFF,0.0,0.0,0.0,1.0
EU,14-27 days,250-500 GBP,1.0,4,0,0,6,7.0,VFF,0.0,0.0,0.09523809523809523,0.9047619047619045
EU,1-3 days,250-500 GBP,1.0,2,0,1,6,5.0,Holiday,0.2952380952380952,0.0,0.7047619047619047,0.0
EU,1-3 days,0-250 GBP,1.0,6,0,1,6,5.0,Holiday,0.8500165097468848,0.0,0.12141989783586418,0.028563592417250955
EU,4-13 days,250-500 GBP,1.0,5,0,0,7,4.0,VFF,0.2529354060971708,0.0,0.45251879656291416,0.294545797339915
EU,1-3 days,250-500 GBP,1.0,8,0,0,7,5.0,VFF,0.0,0.0,0.24642857142857144,0.7535714285714287
EU,1-3 days,500-1000 GBP,1.0,4,0,2,7,5.0,Holiday,0.09484126984126984,0.0,0.90515873015873,0.0
EU,1-3 days,0-250 GBP,1.0,4,0,0,7,5.0,VFF,0.0,0.044829481650276684,0.164148851296208,0.7910216670535153
EU,1-3 days,0-250 GBP,1.0,4,0,1,7,6.0,Holiday,0.6205435583844522,0.11020457153112961,0.1861726118364966,0.08307925824792159
EU,1-3 days,250-500 GBP,1.0,2,0,0,7,6.0,VFF,0.0,0.24178571428571427,0.31047619047619046,0.4477380952380952
EU,4-13 days,500-1000 GBP,1.0,7,0,0,7,1.0,VFF,0.0,0.0,0.6983689839572192,0.30163101604278075
EU,1-3 days,250-500 GBP,1.0,4,0,1,7,6.0,Holiday,0.0,0.0,0.769615245865246,0.23038475413475412
Non-EU Europe,1-3 days,250-500 GBP,1.0,7,0,1,7,6.0,Holiday,0.7574675324675325,0.0,0.19577922077922078,0.046753246753246755
South America,1-3 days,0-250 GBP,1.0,6,0,1,7,6.0,VFF,0.30666666666666664,0.0,0.615,0.07833333333333334
EU,1-3 days,250-500 GBP,1.0,6,0,2,7,6.0,Holiday,0.01,0.06666666666666667,0.8933333333333333,0.03
South America,4-13 days,0-250 GBP,1.0,7,0,0,7,3.0,VFF,0.03428571428571429,0.5,0.0,0.46571428571428564
EU,1-3 days,250-500 GBP,1.0,6,0,1,7,6.0,Holiday,0.1903409090909091,0.0,0.4614790764790765,0.3481800144300144
EU,3-6 months,500-1000 GBP,1.0,7,0,0,7,3.0,VFF,0.0,0.0,0.2,0.8
EU,4-13 days,500-1000 GBP,1.0,6,0,1,7,4.0,Holiday,0.8175523088023088,0.0,0.18244769119769116,0.0
EU,1-3 days,250-500 GBP,1.0,2,0,1,7,5.0,Holiday,0.0,0.0,0.7950000000000002,0.20500000000000002
EU,4-13 days,250-500 GBP,1.0,6,0,0,7,1.0,Holiday,0.0,0.0,0.2431142659083836,0.7568857340916164
EU,1-3 days,1000-5000 GBP,1.0,6,0,0,7,5.0,VFF,0.3,0.2,0.15454545454545454,0.34545454545454546
EU,1-3 days,1000-5000 GBP,1.0,6,0,1,7,6.0,Holiday,1.0,0.0,0.0,0.0
Other,4-13 days,250-500 GBP,1.0,2,1,2,7,4.0,Holiday,0.0,0.1,0.9,0.0
Non-EU Europe,1-3 days,250-500 GBP,1.0,2,0,1,7,6.0,Holiday,0.08993506493506494,0.0,0.9100649350649352,0.0
South America,1-3 days,0-250 GBP,1.0,5,0,0,7,6.0,VFF,0.0,0.0,0.5078571428571428,0.49214285714285716
EU,4-13 days,0-250 GBP,1.0,4,0,0,7,5.0,VFF,0.0,0.0,0.4533333333333333,0.5466666666666666
EU,1-3 days,500-1000 GBP,1.0,8,0,1,7,5.0,Holiday,0.03636363636363636,0.0,0.7198989898989899,0.24373737373737375
South America,14-27 days,0-250 GBP,1.0,2,0,0,7,1.0,VFF,0.0,0.034833333333333334,0.31716666666666665,0.648
EU,1-3 days,0-250 GBP,1.0,4,0,1,7,6.0,Holiday,0.6205435583844522,0.11020457153112961,0.1861726118364966,0.08307925824792159
South America,4-13 days,500-1000 GBP,1.0,8,0,0,7,5.0,VFF,0.0,0.0,0.44666666666666666,0.5533333333333333
EU,1-3 days,0-250 GBP,1.0,5,0,1,7,5.0,Holiday,0.6587115077904551,0.0,0.22022205864311126,0.12106643356643358
South America,1-3 days,0-250 GBP,1.0,6,0,1,7,6.0,VFF,0.30666666666666664,0.0,0.615,0.07833333333333334
EU,1-3 days,250-500 GBP,1.0,4,0,1,7,5.0,Holiday,0.23901359261653377,0.06822344322344323,0.6188845794728148,0.07387838468720823
EU,4-13 days,0-250 GBP,1.0,8,0,0,7,1.0,VFF,0.0,0.0,0.07422008547008548,0.9257799145299144
EU,1-3 days,0-250 GBP,1.0,5,0,0,7,5.0,VFF,0.09975491613649509,0.0,0.05665638455112139,0.8435886993123833
South America,4-13 days,0-250 GBP,1.0,2,0,0,7,2.0,VFF,0.0,0.25,0.15,0.6
EU,1-3 days,500-1000 GBP,1.0,4,0,1,7,6.0,Holiday,0.24139194139194137,0.0,0.7586080586080586,0.0
Non-EU Europe,4-13 days,0-250 GBP,1.0,6,0,1,7,3.0,Business or Work,0.175,0.0,0.8166666666666668,0.008333333333333333
EU,4-13 days,0-250 GBP,1.0,6,0,0,7,2.0,VFF,0.0,0.18444444444444444,0.15472222222222223,0.6608333333333334
South America,4-13 days,1000-5000 GBP,1.0,5,0,0,7,4.0,VFF,0.1,0.0,0.43285714285714294,0.4671428571428571
South America,1-3 days,0-250 GBP,1.0,4,0,0,7,6.0,VFF,0.15,0.0,0.2966666666666667,0.5533333333333333
EU,1-3 days,0-250 GBP,1.0,4,0,0,7,5.0,VFF,0.0,0.044829481650276684,0.164148851296208,0.7910216670535153
South America,4-13 days,1000-5000 GBP,1.0,7,0,0,7,3.0,VFF,0.4,0.1,0.2,0.3
South America,4-13 days,0-250 GBP,1.0,2,0,0,7,1.0,VFF,0.0,0.0,0.1,0.9
EU,1-3 days,0-250 GBP,1.0,2,0,0,7,6.0,VFF,0.0,0.0,0.24933419521654815,0.7506658047834518
EU,4-13 days,0-250 GBP,1.0,2,0,1,7,4.0,Holiday,0.0,0.0,0.6333333333333333,0.3666666666666667
EU,1-3 days,250-500 GBP,1.0,5,0,1,7,5.0,VFF,0.30771958304853037,0.0,0.6322844041922988,0.059996012759170644
EU,14-27 days,0-250 GBP,1.0,5,0,0,7,1.0,VFF,0.0,0.0,0.2983333333333333,0.7016666666666665
South America,1-3 days,0-250 GBP,1.0,5,0,0,7,6.0,VFF,0.0,0.0,0.5078571428571428,0.49214285714285716
South America,4-13 days,500-1000 GBP,1.0,8,0,0,3,6.0,VFF,0.0,0.0,0.8,0.2
EU,4-13 days,0-250 GBP,1.0,4,0,0,3,6.0,VFF,0.03317948971775457,0.013488209971369408,0.19457748228970337,0.7587548180211727
EU,1-3 days,0-250 GBP,1.0,6,0,0,3,1.0,VFF,0.0,0.0,0.11249697797752718,0.8875030220224728
Other,4-13 days,500-1000 GBP,1.0,5,0,1,3,7.0,Holiday,0.7333333333333333,0.0,0.23333333333333334,0.03333333333333333
EU,4-13 days,500-1000 GBP,1.0,5,0,0,3,4.0,VFF,0.12595238095238095,0.0,0.6596428571428572,0.2144047619047619
EU,4-13 days,1000-5000 GBP,1.0,5,0,0,3,4.0,VFF,0.6,0.0,0.1857142857142857,0.21428571428571427
EU,4-13 days,500-1000 GBP,1.0,5,0,0,3,4.0,VFF,0.12595238095238095,0.0,0.6596428571428572,0.2144047619047619
EU,4-13 days,0-250 GBP,1.0,2,0,0,3,4.0,VFF,0.0,0.0,0.1931735957621664,0.8068264042378337
EU,1-3 days,250-500 GBP,1.0,6,0,1,3,2.0,Business or Work,0.5291684087140149,0.08539584108883329,0.3030769869729825,0.08235876322416923
EU,1-3 days,250-500 GBP,1.0,2,0,1,3,2.0,Holiday,0.0,0.0,0.6513888888888889,0.34861111111111115
EU,4-13 days,250-500 GBP,1.0,4,0,0,3,6.0,VFF,0.022449916922533557,0.0,0.18993128306194157,0.7876188000155249
EU,4-13 days,250-500 GBP,1.0,7,0,0,3,7.0,VFF,0.0,0.04149627336314643,0.2667039217045947,0.6917998049322589
EU,1-3 days,250-500 GBP,1.0,6,0,1,3,2.0,Business or Work,0.5291684087140149,0.08539584108883329,0.3030769869729825,0.08235876322416923
EU,1-3 days,0-250 GBP,1.0,7,0,1,3,2.0,Business or Work,0.6159951159951159,0.0,0.21727716727716725,0.16672771672771672
EU,14-27 days,0-250 GBP,1.0,6,0,0,3,4.0,VFF,0.2598412698412698,0.0,0.14706349206349206,0.5930952380952381
EU,6,0-250 GBP,1.0,7,0,1,3,3.0,Business or Work,0.6033333333333333,0.0,0.2966666666666667,0.1
EU,1-3 days,250-500 GBP,1.0,7,0,1,3,2.0,Holiday,0.5169467787114845,0.089890289449113,0.1106045751633987,0.2825583566760037
EU,1-3 days,0-250 GBP,1.0,7,0,1,5,4.0,Business or Work,0.7104146146251409,0.05361688749846644,0.1362292605055763,0.09973923737081632
EU,4-13 days,500-1000 GBP,1.0,6,0,1,5,2.0,Business or Work,0.4770352620352621,0.12111173211173212,0.2713945813945814,0.13045842445842445
South America,4-13 days,500-1000 GBP,1.0,6,0,0,5,2.0,VFF,0.02,0.0,0.18,0.8
North America,1-3 days,250-500 GBP,1.0,7,0,1,5,3.0,Holiday,0.47000000000000003,0.0,0.53,0.0
"Australia, NZ and Oceania",1-3 days,500-1000 GBP,1.0,6,0,1,5,3.0,Business or Work,0.4512820512820513,0.0,0.011538461538461539,0.5371794871794872
EU,4-13 days,0-250 GBP,1.0,4,0,1,5,6.0,Business or Work,0.3,0.0,0.7,0.0
EU,1-3 days,500-1000 GBP,1.0,4,0,1,5,4.0,Business or Work,0.8467122261518814,0.0,0.11896956970232833,0.03431820414579036
Asia,4-13 days,250-500 GBP,1.0,4,0,1,5,2.0,VFF,0.7267316017316018,0.0,0.2641774891774892,0.00909090909090909
EU,4-13 days,250-500 GBP,1.0,8,0,1,5,1.0,VFF,0.05535714285714286,0.1,0.46964285714285714,0.375
EU,1-3 days,500-1000 GBP,1.0,6,0,1,5,3.0,Business or Work,0.8846758964382001,0.0,0.08695298610701405,0.028371117454785703
EU,6,500-1000 GBP,1.0,4,0,1,5,5.0,Holiday,0.8,0.0,0.15,0.05
EU,6,500-1000 GBP,1.0,4,0,1,5,5.0,Business or Work,0.8,0.0,0.15,0.05
EU,6,500-1000 GBP,1.0,3,0,1,5,5.0,Business or Work,0.2,0.1,0.575,0.125
EU,6,500-1000 GBP,1.0,3,0,1,5,5.0,Business or Work,0.2,0.1,0.575,0.125
EU,6,500-1000 GBP,1.0,4,0,1,5,5.0,Business or Work,0.8,0.0,0.15,0.05
North America,4-13 days,more than 5000 GBP,1.0,7,0,1,5,2.0,VFF,0.495,0.2066666666666667,0.1,0.1983333333333333
EU,4-13 days,500-1000 GBP,1.0,5,0,1,5,7.0,Holiday,0.5182720057720057,0.0,0.310966810966811,0.17076118326118325
EU,6,0-250 GBP,1.0,7,0,1,5,5.0,Holiday,0.25,0.0,0.65,0.1
North America,4-13 days,500-1000 GBP,1.0,6,0,1,5,5.0,Holiday,0.22857142857142856,0.0,0.5183333333333333,0.2530952380952381
Non-EU Europe,1-3 months,1000-5000 GBP,1.0,8,0,0,5,6.0,VFF,0.25,0.0,0.1,0.65
EU,1-3 days,1000-5000 GBP,1.0,6,0,1,5,4.0,Holiday,1.0,0.0,0.0,0.0
EU,1-3 days,1000-5000 GBP,1.0,7,0,1,5,4.0,Holiday,1.0,0.0,0.0,0.0
EU,6,250-500 GBP,1.0,6,0,1,5,5.0,Holiday,0.4083333333333333,0.0,0.5916666666666666,0.0
EU,6,0-250 GBP,1.0,3,0,1,5,5.0,Business or Work,0.3,0.1,0.6,0.0
EU,6,250-500 GBP,1.0,5,0,0,5,5.0,Holiday,0.0,0.4,0.275,0.325
EU,4-13 days,1000-5000 GBP,1.0,5,0,1,5,2.0,Business or Work,0.559047619047619,0.0,0.440952380952381,0.0
Asia,14-27 days,1000-5000 GBP,1.0,7,0,0,5,6.0,VFF,0.17555555555555555,0.0,0.5627777777777778,0.26166666666666666
EU,1-3 days,500-1000 GBP,1.0,4,0,1,5,3.0,Holiday,0.8693815206645024,0.0,0.11837506721925699,0.012243412116240509
EU,1-3 days,250-500 GBP,1.0,5,0,2,5,4.0,Holiday,0.6597619047619048,0.0,0.34023809523809523,0.0
North America,4-13 days,1000-5000 GBP,1.0,7,0,1,3,7.0,VFF,0.15717032967032965,0.0,0.6956532356532356,0.14717643467643465
South America,4-13 days,1000-5000 GBP,1.0,6,0,0,3,3.0,VFF,0.3233333333333333,0.0,0.37833333333333335,0.29833333333333334
North America,4-13 days,1000-5000 GBP,1.0,7,0,0,3,7.0,VFF,0.1,0.0,0.86,0.04
North America,4-13 days,1000-5000 GBP,1.0,6,0,1,3,4.0,Holiday,0.6130167055167055,0.1103088578088578,0.27667443667443664,0.0
North America,14-27 days,1000-5000 GBP,1.0,8,0,0,3,3.0,Holiday,0.0,0.0,0.6666666666666666,0.3333333333333333
South America,14-27 days,1000-5000 GBP,1.0,8,0,0,3,4.0,VFF,0.0,0.0,0.37142857142857144,0.6285714285714286
South America,14-27 days,1000-5000 GBP,1.0,6,0,0,3,4.0,VFF,0.05,0.0,0.5,0.45
North America,4-13 days,250-500 GBP,1.0,8,0,0,3,6.0,VFF,0.0,0.0,0.0,1.0
North America,4-13 days,500-1000 GBP,1.0,4,0,0,3,5.0,VFF,0.0,0.0,0.36,0.6399999999999999
Non-EU Europe,1-3 days,500-1000 GBP,1.0,4,0,1,3,1.0,Holiday,0.7914918414918415,0.0,0.15763403263403264,0.050874125874125875
Asia,4-13 days,250-500 GBP,1.0,4,0,0,3,6.0,Education and Other,0.007142857142857143,0.0,0.5057142857142857,0.4871428571428572
EU,1-3 days,1000-5000 GBP,1.0,6,0,1,1,6.0,Holiday,0.4961111111111111,0.0,0.28555555555555556,0.21833333333333332
EU,1-3 days,250-500 GBP,1.0,4,0,0,1,6.0,Holiday,0.029801769689547758,0.012144771716760313,0.5357836514583523,0.4222698071353396
EU,1-3 days,250-500 GBP,1.0,6,0,1,1,7.0,Holiday,0.06941227688912982,0.004388655848205473,0.696677711753673,0.22952135550899166
EU,1-3 days,0-250 GBP,1.0,4,0,1,1,6.0,Holiday,0.2073135183332552,0.0,0.7468784747732116,0.045808006893533204
EU,1-3 days,250-500 GBP,1.0,8,0,1,1,6.0,VFF,0.0,0.0,0.563961038961039,0.43603896103896106
EU,1-3 days,0-250 GBP,1.0,4,0,0,1,6.0,VFF,0.01442057131973237,0.0,0.14339290038564076,0.8421865282946269
EU,1-3 days,250-500 GBP,1.0,6,0,0,1,6.0,VFF,0.0,0.0,0.47544798065712185,0.5245520193428782
South America,1-3 days,0-250 GBP,1.0,5,0,0,1,7.0,VFF,0.0,0.0,0.10666666666666666,0.8933333333333333
EU,1-3 days,250-500 GBP,1.0,6,0,0,1,6.0,VFF,0.0,0.0,0.47544798065712185,0.5245520193428782
EU,4-13 days,500-1000 GBP,1.0,8,0,1,1,5.0,Holiday,0.0,0.0,1.0,0.0
EU,1-3 days,500-1000 GBP,1.0,6,0,1,1,6.0,VFF,0.14587739831427313,0.0,0.7507444303575544,0.10337817132817237
EU,6,0-250 GBP,1.0,5,0,1,1,1.0,VFF,0.3,0.0,0.55,0.15
EU,4-13 days,250-500 GBP,1.0,4,0,0,1,5.0,VFF,0.0,0.0,0.5234370673392832,0.4765629326607169
EU,1-3 days,0-250 GBP,1.0,4,0,0,1,6.0,VFF,0.01442057131973237,0.0,0.14339290038564076,0.8421865282946269
EU,1-3 days,500-1000 GBP,1.0,8,0,1,1,6.0,Holiday,0.0,0.0,0.7811111111111112,0.21888888888888886
North America,1-3 days,1000-5000 GBP,1.0,6,0,1,1,6.0,Holiday,0.46904761904761905,0.0,0.5309523809523811,0.0
EU,1-3 days,500-1000 GBP,1.0,2,0,1,1,6.0,Holiday,0.0,0.0,1.0,0.0
EU,1-3 days,0-250 GBP,1.0,4,0,0,1,6.0,Holiday,0.01442057131973237,0.0,0.14339290038564076,0.8421865282946269
EU,14-27 days,1000-5000 GBP,1.0,6,0,1,5,5.0,Holiday,0.18095238095238095,0.0,0.719047619047619,0.1
EU,4-13 days,1000-5000 GBP,1.0,4,0,1,5,2.0,Holiday,0.8529761904761906,0.0,0.14702380952380953,0.0
North America,1-3 days,250-500 GBP,1.0,6,0,1,5,4.0,Business or Work,1.0,0.0,0.0,0.0
EU,6,0-250 GBP,1.0,5,0,1,5,5.0,Holiday,0.3,0.0,0.6666666666666666,0.03333333333333333
Asia,6,0-250 GBP,1.0,4,0,1,5,5.0,Holiday,0.2,0.0,0.36,0.44000000000000006
EU,4-13 days,250-500 GBP,1.0,6,0,2,5,2.0,VFF,0.0,0.0,0.8514285714285714,0.14857142857142855
EU,1-3 days,500-1000 GBP,1.0,5,0,1,5,3.0,Business or Work,0.911476010995249,0.0,0.08852398900475102,0.0
EU,1-3 days,500-1000 GBP,1.0,6,0,1,5,4.0,Business or Work,0.9464405860807357,0.0,0.05355941391926441,0.0
North America,4-13 days,500-1000 GBP,1.0,4,0,2,1,5.0,Holiday,0.04444444444444444,0.0,0.9444444444444444,0.01111111111111111
Other,4-13 days,500-1000 GBP,1.0,4,1,1,1,1.0,Holiday,0.0,0.0,0.6,0.4
EU,1-3 days,250-500 GBP,1.0,4,0,1,1,6.0,Holiday,0.1326025784746847,0.021401377572305515,0.7421836228345764,0.10381242111843343
"Australia, NZ and Oceania",4-13 days,1000-5000 GBP,1.0,4,0,1,1,4.0,Business or Work,0.43428571428571433,0.0,0.5657142857142856,0.0
EU,4-13 days,500-1000 GBP,1.0,2,0,2,1,5.0,Holiday,0.0,0.0,1.0,0.0
South America,4-13 days,0-250 GBP,1.0,8,0,0,1,7.0,VFF,0.0,0.0,0.0,1.0
South America,4-13 days,250-500 GBP,1.0,6,0,0,1,2.0,VFF,0.0,0.0,0.1,0.9
